originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,origin_show,destination_show
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,FSM,Micronesia,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,GUM,Guam,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,NCL,New Caledonia,2,1,6,6,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,NZL,New Zealand,89,32,189,181,0,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,PNG,Papua New Guinea,1,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,PYF,French Polynesia,0,1,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,SLB,Solomon Islands,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,TON,Tonga,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,VUT,Vanuatu,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,MDV,Maldives,WSM,Samoa,0,0,0,0,0,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,AUS,Australia,980,1345,14063,20069,1,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,FJI,Fiji,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,FSM,Micronesia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,GUM,Guam,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,NCL,New Caledonia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,NZL,New Zealand,134,155,261,324,1,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,PNG,Papua New Guinea,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,PYF,French Polynesia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,SLB,Solomon Islands,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,TON,Tonga,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,VUT,Vanuatu,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,NPL,Nepal,WSM,Samoa,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,AUS,Australia,202,6456,13368,26633,1,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,FJI,Fiji,0,25,106,819,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,FSM,Micronesia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,GUM,Guam,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,NCL,New Caledonia,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,NZL,New Zealand,45,1100,1380,2185,1,1
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,PNG,Papua New Guinea,0,4,0,1,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,PYF,French Polynesia,0,1,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,SLB,Solomon Islands,0,2,33,55,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,TON,Tonga,0,5,0,1,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,VUT,Vanuatu,0,0,0,0,1,0
6,South Asia,9,Oceania,53388,94580,219683,347420,,PAK,Pakistan,WSM,Samoa,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,ABW,Aruba,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,ARG,Argentina,0,3,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,BHS,Bahamas,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,BLZ,Belize,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,BOL,Bolivia,0,0,0,1,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,BRA,Brazil,0,0,0,26,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,BRB,Barbados,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,CHL,Chile,0,5,0,3,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,COL,Colombia,0,18,0,36,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,CRI,Costa Rica,0,0,0,1,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,CUB,Cuba,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,DOM,Dominican Republic,0,1,0,1,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,ECU,Ecuador,0,2,0,33,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,GLP,Guadeloupe,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,GRD,Grenada,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,GTM,Guatemala,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,GUF,French Guiana,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,GUY,Guyana,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,HND,Honduras,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,HTI,Haiti,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,JAM,Jamaica,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,LCA,Saint Lucia,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,MEX,Mexico,0,2,0,2,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,MTQ,Martinique,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,NIC,Nicaragua,0,1,0,3,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,PAN,Panama,0,0,0,3,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,PER,Peru,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,PRI,Puerto Rico,0,1,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,PRY,Paraguay,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,SLV,El Salvador,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,SUR,Suriname,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,TTO,Trinidad & Tobago,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,URY,Uruguay,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,VCT,Saint Vincent & Grenadines,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,VEN,Venezuela,0,2,0,5,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,AFG,Afghanistan,VIR,Virgin Islands,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,ABW,Aruba,4,19,20,9,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,ARG,Argentina,17,89,12,70,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,BHS,Bahamas,0,2,6,8,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,BLZ,Belize,1,12,0,7,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,BOL,Bolivia,6,20,17,49,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,BRA,Brazil,36,219,42,247,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,BRB,Barbados,0,5,4,8,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,CHL,Chile,17,101,27,76,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,COL,Colombia,2,91,13,47,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,CRI,Costa Rica,0,64,2,11,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,CUB,Cuba,0,0,1,1,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,DOM,Dominican Republic,9,119,3,18,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,ECU,Ecuador,7,4,46,183,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,GLP,Guadeloupe,0,5,1,1,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,GRD,Grenada,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,GTM,Guatemala,0,0,0,7,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,GUF,French Guiana,3,14,0,3,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,GUY,Guyana,1,19,1,7,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,HND,Honduras,0,54,0,2,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,HTI,Haiti,2,24,1,4,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,JAM,Jamaica,0,51,5,10,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,LCA,Saint Lucia,0,4,1,3,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,MEX,Mexico,7,5091,95,620,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,MTQ,Martinique,0,3,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,NIC,Nicaragua,0,0,0,2,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,PAN,Panama,15,128,24,69,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,PER,Peru,0,1,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,PRI,Puerto Rico,8,1223,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,PRY,Paraguay,1,7,2,16,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,SLV,El Salvador,0,0,1,4,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,SUR,Suriname,7,26,3,23,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,TTO,Trinidad & Tobago,0,37,1,3,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,URY,Uruguay,0,0,1,6,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,VCT,Saint Vincent & Grenadines,0,3,1,1,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,VEN,Venezuela,43,171,25,69,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BGD,Bangladesh,VIR,Virgin Islands,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,ABW,Aruba,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,ARG,Argentina,3,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,BHS,Bahamas,1,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,BLZ,Belize,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,BOL,Bolivia,0,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,BRA,Brazil,20,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,BRB,Barbados,2,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,CHL,Chile,11,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,COL,Colombia,4,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,CRI,Costa Rica,3,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,CUB,Cuba,0,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,DOM,Dominican Republic,13,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,ECU,Ecuador,1,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,GLP,Guadeloupe,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,GRD,Grenada,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,GTM,Guatemala,0,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,GUF,French Guiana,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,GUY,Guyana,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,HND,Honduras,0,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,HTI,Haiti,0,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,JAM,Jamaica,7,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,LCA,Saint Lucia,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,MEX,Mexico,10,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,MTQ,Martinique,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,NIC,Nicaragua,0,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,PAN,Panama,13,1,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,PER,Peru,2,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,PRI,Puerto Rico,2,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,PRY,Paraguay,1,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,SLV,El Salvador,0,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,SUR,Suriname,1,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,TTO,Trinidad & Tobago,1,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,URY,Uruguay,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,VCT,Saint Vincent & Grenadines,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,VEN,Venezuela,2,0,0,0,0,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,BTN,Bhutan,VIR,Virgin Islands,0,0,0,0,0,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,ABW,Aruba,0,2,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,ARG,Argentina,27,55,7,2,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,BHS,Bahamas,25,53,182,194,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,BLZ,Belize,0,37,66,80,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,BOL,Bolivia,7,22,81,84,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,BRA,Brazil,183,246,176,210,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,BRB,Barbados,44,102,234,233,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,CHL,Chile,182,228,158,139,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,COL,Colombia,9,60,75,69,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,CRI,Costa Rica,3,37,11,11,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,CUB,Cuba,0,0,8,4,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,DOM,Dominican Republic,45,162,95,87,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,ECU,Ecuador,21,8,168,203,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,GLP,Guadeloupe,10,88,58,47,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,GRD,Grenada,0,1,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,GTM,Guatemala,0,3,4,8,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,GUF,French Guiana,18,52,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,GUY,Guyana,1,5,1,1,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,HND,Honduras,0,17,2,3,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,HTI,Haiti,2,12,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,JAM,Jamaica,199,374,487,449,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,LCA,Saint Lucia,6,22,44,46,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,MEX,Mexico,140,1445,268,349,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,MTQ,Martinique,0,35,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,NIC,Nicaragua,0,1,4,4,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,PAN,Panama,244,562,924,1048,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,PER,Peru,0,4,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,PRI,Puerto Rico,17,327,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,PRY,Paraguay,24,29,48,42,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,SLV,El Salvador,0,0,1,3,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,SUR,Suriname,7,11,1,1,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,TTO,Trinidad & Tobago,39,125,120,92,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,URY,Uruguay,0,1,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,VCT,Saint Vincent & Grenadines,0,2,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,VEN,Venezuela,23,81,92,71,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IND,India,VIR,Virgin Islands,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,ABW,Aruba,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,ARG,Argentina,0,1,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,BHS,Bahamas,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,BLZ,Belize,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,BOL,Bolivia,0,1,0,17,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,BRA,Brazil,0,0,59,428,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,BRB,Barbados,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,CHL,Chile,3,1,0,14,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,COL,Colombia,0,0,0,51,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,CRI,Costa Rica,0,1,0,12,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,CUB,Cuba,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,DOM,Dominican Republic,0,1,0,16,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,ECU,Ecuador,0,0,5,157,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,GLP,Guadeloupe,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,GRD,Grenada,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,GTM,Guatemala,0,1,0,4,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,GUF,French Guiana,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,GUY,Guyana,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,HND,Honduras,0,0,0,1,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,HTI,Haiti,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,JAM,Jamaica,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,LCA,Saint Lucia,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,MEX,Mexico,0,9,0,62,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,MTQ,Martinique,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,NIC,Nicaragua,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,PAN,Panama,0,3,0,6,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,PER,Peru,0,0,0,4,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,PRI,Puerto Rico,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,PRY,Paraguay,0,0,0,7,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,SLV,El Salvador,0,0,0,3,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,SUR,Suriname,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,TTO,Trinidad & Tobago,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,URY,Uruguay,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,VCT,Saint Vincent & Grenadines,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,VEN,Venezuela,0,4,1,9,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,IRN,Iran,VIR,Virgin Islands,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,ABW,Aruba,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,ARG,Argentina,4,9,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,BHS,Bahamas,3,8,8,10,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,BLZ,Belize,0,6,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,BOL,Bolivia,1,5,2,3,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,BRA,Brazil,24,38,16,23,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,BRB,Barbados,5,17,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,CHL,Chile,24,41,2,1,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,COL,Colombia,2,11,3,3,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,CRI,Costa Rica,0,4,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,CUB,Cuba,0,1,1,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,DOM,Dominican Republic,4,17,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,ECU,Ecuador,4,2,6,9,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,GLP,Guadeloupe,1,8,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,GRD,Grenada,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,GTM,Guatemala,0,0,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,GUF,French Guiana,1,4,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,GUY,Guyana,0,0,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,HND,Honduras,0,1,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,HTI,Haiti,0,1,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,JAM,Jamaica,21,58,0,0,1,1
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,LCA,Saint Lucia,1,3,0,0,1,0
6,South Asia,10,Latin America,1768,12849,4211,6734,,LKA,Sri Lanka,MEX,Mexico,20,117,1,2,1,1
